"source","participant_id","group","word_1","response","correct","response_type","confidence","knowledge","translation","translation_id","word_2","sampa_1","sampa_2","ipa_1","ipa_2","freq_zipf_2","lv","neigh_n","neigh_n_h","avg_sim","avg_sim_h","freq_zipf_2_std","neigh_n_std","neigh_n_h_std","avg_sim_std","avg_sim_h_std","lv_std"
"Questionnaire","6129ba3...","spa-ENG","gorrion","gate",FALSE,"wrong",0,FALSE,"gorrión /go'rjon/ - sparrow /'spær<U+0259><U+028A>/",125,"sparrow","gorrion","sp1r0oU","go'rjon","'spær<U+0259><U+028A>",NA,0.285714285714286,0,0,0.0705372136824848,NA,NA,-0.340353170253572,-0.277005196229114,0.418002499695638,NA,0.518378414725197
"Questionnaire","6129ba3...","spa-ENG","gusano","bush",FALSE,"wrong",0,FALSE,"gusano /gu'sa.no/ - worm /w<U+025C><U+02D0>m/",133,"worm","gusano","w36m","gu'sa.no","w<U+025C><U+02D0>m",5.56179886812193,0,0,0,0.0584773776517669,0.0588483829016723,-0.531050567456169,-0.340353170253572,-0.277005196229114,-0.113542670753018,0.160048174961015,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","hormiga","mirror",FALSE,"wrong",0,FALSE,"hormiga /o<U+027E>'mi.<U+0263>a/ - ant /ænt/",134,"ant","o4miGa","1nt","o<U+027E>'mi.<U+0263>a","ænt",5.28531049277487,0,0,0,0.0288854645053981,0.0257006264215678,-0.999945381941583,-0.340353170253572,-0.277005196229114,-1.41782562097087,-1.33687263868778,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","jirafa","here",FALSE,"wrong",0,FALSE,"jirafa /xi'<U+027E>a.fa/ - giraffe /<U+02A4><U+026A>'r<U+0251><U+02D0>f/",137,"giraffe","xi4afa","dZI0r01f","xi'<U+027E>a.fa","<U+02A4><U+026A>'r<U+0251><U+02D0>f",4.72996592163325,0,0,0,0.0183479474897947,0.0178898018819689,-1.94175058201219,-0.340353170253572,-0.277005196229114,-1.88227358393634,-1.68960196539507,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","ladrillo","land",FALSE,"wrong",0,FALSE,"ladrillo /la'd<U+027E>i.<U+028E>o/ - brick /br<U+026A>k/",138,"brick","laD4iLo","br0Ik","la'd<U+027E>i.<U+028E>o","br<U+026A>k",5.56431979950676,0,0,0,0.027715202890585,0.0295137657947939,-0.526775336526348,-0.340353170253572,-0.277005196229114,-1.46940566799066,-1.16467493063017,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","loro","liar",FALSE,"wrong",0,FALSE,"loro /lo'<U+027E>o/ - parrot /'pær<U+0259>t/",152,"parrot","lo4o","p1r05t","lo'<U+027E>o","'pær<U+0259>t",5.07186635733651,0,0,0,0.0387181304545535,0.0352177391790855,-1.36192388524663,-0.340353170253572,-0.277005196229114,-0.98444443033147,-0.907088976522848,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","mano","man",FALSE,"wrong",0,FALSE,"mano /ma.no/ - hand /hænd/",156,"hand","mano","h1nd","ma.no","hænd",7.00333168253301,0.25,0,0,0.0672575123575927,0.076265306122449,1.91363543693544,-0.340353170253572,-0.277005196229114,0.273447516085576,0.946579682592672,0.348663254186358
"Questionnaire","6129ba3...","spa-ENG","manzana","month",FALSE,"wrong",0,FALSE,"manzana /ma<U+014B>'<U+03B8>a.na/ - apple /'æpl/",157,"apple","manTana","1pl","ma<U+014B>'<U+03B8>a.na","'æpl",5.93085906825304,0,0,0,0.0540815619033507,0.0513523744332632,0.0948361948976111,-0.340353170253572,-0.277005196229114,-0.307291128468462,-0.178464360642534,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","martillo","market",FALSE,"wrong",0,FALSE,"martillo /mar'ti.<U+028E>o/ - hammer /'hæm<U+0259>/",159,"hammer","ma4tiLo","h1m56","mar'ti.<U+028E>o","'hæm<U+0259>",5.65260871183374,0,0,0,0.0504836249589667,0.0541751119890469,-0.377046751681802,-0.340353170253572,-0.277005196229114,-0.465872555404517,-0.0509922464662133,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","naranja","job",FALSE,"wrong",0,FALSE,"naranja /na'<U+027E>a<U+014B>.xa/ - orange /'<U+0252>r<U+026A>n<U+02A4>/",175,"orange","na4aNxa","Or0I0ndZ","na'<U+027E>a<U+014B>.xa","'<U+0252>r<U+026A>n<U+02A4>",5.90529295241404,0,0,0,0.0248826138339491,0.0244760172301457,0.0514787874536611,-0.340353170253572,-0.277005196229114,-1.59425388558544,-1.3921748124058,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","nariz","river",FALSE,"wrong",0,FALSE,"nariz /na'<U+027E>i<U+03B8>/ - nose /n<U+0259><U+028A>z/",176,"nose","na4iT","noUz","na'<U+027E>i<U+03B8>","n<U+0259><U+028A>z",6.4002350638691,0.2,0,0,0.0392702121359683,0.0386341478600362,0.89084785402086,-0.340353170253572,-0.277005196229114,-0.960111068691913,-0.752807245102652,0.111062029431983
"Questionnaire","6129ba3...","spa-ENG","oveja","table",FALSE,"wrong",0,FALSE,"oveja /o.'ße.xa/ - sheep /<U+0283>i<U+02D0>p/",186,"sheep","oBexa","Sip","o.'ße.xa","<U+0283>i<U+02D0>p",5.68484264557443,0,0,0,0.0227196013318063,0.0165030156858089,-0.322381435780182,-0.340353170253572,-0.277005196229114,-1.68959007806813,-1.75222789672646,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","pajaro","argue",FALSE,"wrong",0,FALSE,"pájaro /pa.xa.<U+027E>o/ - bird /b<U+025C><U+02D0>d/",191,"bird","paxa4o","b36d","pa.xa.<U+027E>o","b<U+025C><U+02D0>d",6.2142648054587,0,0,0,0.0300185816483851,0.0257472648371771,0.575462117793454,-0.340353170253572,-0.277005196229114,-1.36788274087091,-1.33476649267808,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","panal","bread",FALSE,"wrong",0,FALSE,"pañal /pa'<U+0272>al/ - nappy /'næpi/",193,"nappy","paJal","n1pi","pa'<U+0272>al","'næpi",4.45120911489802,0,0,0,0.0494144229006446,0.0488984371162219,-2.41449241434635,-0.340353170253572,-0.277005196229114,-0.512998336293021,-0.289281810610026,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","pelota","parrot",FALSE,"wrong",0,FALSE,"pelota /pe'lo.ta/ - ball /b<U+0254><U+02D0>l/",202,"ball","pelota","bOl","pe'lo.ta","b<U+0254><U+02D0>l",6.57774849476201,0.166666666666667,0,0,0.0717346963689675,0.0686258859226049,1.1918917121676,-0.340353170253572,-0.277005196229114,0.470782333275004,0.601590811076756,-0.047338787070934
"Questionnaire","6129ba3...","spa-ENG","pez","pass",FALSE,"wrong",0,FALSE,"pez /'pe<U+03B8>/ - fish /f<U+026A><U+0283>/",208,"fish","peT","fIS","'pe<U+03B8>","f<U+026A><U+0283>",6.47835686397504,0,2,1,0.0385213160676347,0.0348312518206884,1.02333410022185,0.0981882167422176,0.248382722851733,-0.993119153319002,-0.924542374050487,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","pie","great",FALSE,"wrong",0,FALSE,"pie /pje/ - foot /f<U+028A>t/",209,"foot","pje","fUt","pje","f<U+028A>t",6.36911057709323,0,1,0,0.0376507987471105,0.024286431472132,0.838064041918789,-0.121082476755677,-0.277005196229114,-1.03148777428018,-1.40073632296572,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","pierna","pier",FALSE,"wrong",0,FALSE,"pierna /pjer.na/ - leg /l<U+025B>g/",210,"leg","pjE4na","lEg","pjer.na","l<U+025B>g",6.30884513281331,0.166666666666667,0,0,0.0496939472623374,0.0492407753103518,0.735860271940959,-0.340353170253572,-0.277005196229114,-0.500678117004624,-0.273822146894701,-0.047338787070934
"Questionnaire","6129ba3...","spa-ENG","pollo","boy",FALSE,"wrong",0,FALSE,"pollo /'po.<U+028E>o/ - chicken /'<U+02A7><U+026A>k<U+026A>n/",225,"chicken","poLo","tSIkIn","'po.<U+028E>o","'<U+02A7><U+026A>k<U+026A>n",6.3471859791402,0,0,0,0.0360969826796443,0.0306565324076845,0.800882260670482,-0.340353170253572,-0.277005196229114,-1.09997323497164,-1.11306868907335,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","puerta","part",FALSE,"wrong",0,FALSE,"puerta /pwer.ta/ - door /d<U+0254><U+02D0>/",232,"door","pwE4ta","dor","pwer.ta","d<U+0254><U+02D0>",7.02219165903633,0,0,0,0.0561457462632376,0.0583190333190333,1.94561994685425,-0.340353170253572,-0.277005196229114,-0.216310851073412,0.136143256737539,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","tijeras","clothes",FALSE,"wrong",0,FALSE,"tijeras /ti'xe.<U+027E>as/ - scissors /'s<U+026A>z<U+0259>z/",248,"scissors","tixE4as","sIs56z","ti'xe.<U+027E>as","'s<U+026A>z<U+0259>z",5.3819072211312,0,0,0,0.0444598115114618,0.0442309526117285,-0.836127626617564,-0.340353170253572,-0.277005196229114,-0.731376077803093,-0.500060923409198,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","toro","error",FALSE,"wrong",0,FALSE,"toro /'to.<U+027E>o/ - bull /b<U+028A>l/",257,"bull","to4o","bUl","'to.<U+027E>o","b<U+028A>l",5.9962087955927,0,0,0,0.0436436407644053,0.0363954500844441,0.20566236702561,-0.340353170253572,-0.277005196229114,-0.767349337949779,-0.853904684314395,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","ventana","bendy",FALSE,"wrong",0,FALSE,"ventana /be<U+014B>.'ta.na/ - window /'w<U+026A>nd<U+0259><U+028A>/",269,"window","bEntana","wIndoU","be<U+014B>.'ta.na","'w<U+026A>nd<U+0259><U+028A>",6.49121981381525,0.142857142857143,0,0,0.0831122821136876,0.0852920289437823,1.0451482921259,-0.340353170253572,-0.277005196229114,0.972256875596075,1.35421780671135,-0.16048222743016
"Questionnaire","6129ba3...","spa-ENG","zanahoria","sand",FALSE,"wrong",0,FALSE,"zanahoria /<U+03B8>a.na'o.<U+027E>ja/ - carrot /'kær<U+0259>t/",272,"carrot","Tanao4ia","k1r05t","<U+03B8>a.na'o.<U+027E>ja","'kær<U+0259>t",5.13918245709663,0,0,0,0.0416658474158034,0.0427036400549364,-1.24776295508352,-0.340353170253572,-0.277005196229114,-0.854521874949209,-0.56903289008156,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","estrella","stray",FALSE,"wrong",1,FALSE,"estrella /es't<U+027E>e.<U+028E>a/ - star /st<U+0251><U+02D0>/",93,"star","est4eLa","stAr","es't<U+027E>e.<U+028E>a","st<U+0251><U+02D0>",6.46709440148623,0.285714285714286,0,0,0.044435396400461,0.0440600745161946,1.0042341642744,-0.340353170253572,-0.277005196229114,-0.732452189808714,-0.507777613917495,0.518378414725197
"Questionnaire","6129ba3...","spa-ENG","caracol","car",FALSE,"wrong",1,FALSE,"caracol /ka.<U+027E>a'kol/ - snail /sne<U+026A>l/",56,"snail","ka4akol","sneIl","ka.<U+027E>a'kol","sne<U+026A>l",4.80339224826239,0.142857142857143,0,0,0.0532256999413428,0.0516168751761478,-1.81722735835081,-0.340353170253572,-0.277005196229114,-0.345013804905957,-0.166519761390781,-0.16048222743016
"Questionnaire","6129ba3...","spa-ENG","cerdo","server",FALSE,"wrong",1,FALSE,"cerdo /<U+03B8>e<U+027E>.ðo/ - pig /p<U+026A>g/",63,"pig","TE4do","pIg","<U+03B8>e<U+027E>.ðo","p<U+026A>g",6.14931222386435,0,0,0,0.0377062368982778,0.0382299324607017,0.465309462518877,-0.340353170253572,-0.277005196229114,-1.02904430146375,-0.771061223914893,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","frambuesa","framboyant",FALSE,"wrong",1,FALSE,"frambuesa /f<U+027E>am'bwe.sa/ - raspberry /'r<U+0251><U+02D0>zb<U+0259>ri/",103,"raspberry","f4ambwesa","r01sbEr0i","f<U+027E>am'bwe.sa","'r<U+0251><U+02D0>zb<U+0259>ri",4.83143327673965,0.111111111111111,0,0,0.0471407541356712,0.0481422578304381,-1.7696727628662,-0.340353170253572,-0.277005196229114,-0.613211776023311,-0.323430140148385,-0.311340147909128
"Questionnaire","6129ba3...","spa-ENG","gorro","grand",FALSE,"wrong",1,FALSE,"gorro /'go.ro/ - hat /hæt/",126,"hat","gorro","h1t","'go.ro","hæt",6.36409739081676,0,0,0,0.0494740003108137,0.0434396626293014,0.829562212335045,-0.340353170253572,-0.277005196229114,-0.510372422925497,-0.535794818251761,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","grifo","grief",FALSE,"false_friend",1,FALSE,"grifo /'g<U+027E>i.fo/ - tap /tæp/",129,"tap","g4ifo","t1p","'g<U+027E>i.fo","tæp",5.72536908481731,0,0,0,0.0260050303948758,0.0217548782757582,-0.253652914421211,-0.340353170253572,-0.277005196229114,-1.54478264064708,-1.51505883142223,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","leon","lion",TRUE,"correct",1,FALSE,"león /le'on/ - lion /'la<U+026A><U+0259>n/",142,"lion","leon","laI5n","le'on","'la<U+026A><U+0259>n",5.74291178375566,0.4,3,1,0.073408369423502,0.0702846955797899,-0.223902366847762,0.317458910240112,0.248382722851733,0.544550569159959,0.676501060378612,1.06146692844948
"Questionnaire","6129ba3...","spa-ENG","mariposa","marriage",FALSE,"wrong",1,FALSE,"mariposa /ma.<U+027E>i'po.sa/ - butterfly /'b<U+028C>t<U+0259>fla<U+026A>/",158,"butterfly","ma4iposa","bVt56flaI","ma.<U+027E>i'po.sa","'b<U+028C>t<U+0259>fla<U+026A>",5.29785719727233,0.111111111111111,0,0,0.048737105650172,0.0504885669164756,-0.978667508431161,-0.340353170253572,-0.277005196229114,-0.542851537649426,-0.217473077616841,-0.311340147909128
"Questionnaire","6129ba3...","spa-ENG","ombligo","omlette",FALSE,"wrong",1,FALSE,"ombligo /om'bli.<U+0263>o/ - belly button /'b<U+025B>li 'b<U+028C>tn/",180,"belly button","ombliGo","bEli bVt5n","om'bli.<U+0263>o","'b<U+025B>li 'b<U+028C>tn",NA,0.1,0,0,0.0490247423599936,NA,NA,-0.340353170253572,-0.277005196229114,-0.530173761304876,NA,-0.364140420076768
"Questionnaire","6129ba3...","spa-ENG","pato","part",FALSE,"wrong",1,FALSE,"pato /pa.to/ - duck /d<U+028C>k/",201,"duck","pato","dVk","pa.to","d<U+028C>k",5.95055443387123,0,0,0,0.0703998726815158,0.0622530881058691,0.128237435713523,-0.340353170253572,-0.277005196229114,0.411949105140049,0.313801388622987,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","platano","language",FALSE,"wrong",1,FALSE,"plátano /pla.ta.no/ - banana /b<U+0259>'n<U+0251><U+02D0>n<U+0259>/",218,"banana","platano","b5n1n5","pla.ta.no","b<U+0259>'n<U+0251><U+02D0>n<U+0259>",5.5871389097855,0.142857142857143,0,0,0.0765306859109813,0.0790185285320506,-0.488076557717137,-0.340353170253572,-0.277005196229114,0.682168712997444,1.07091255960082,-0.16048222743016
"Questionnaire","6129ba3...","spa-ENG","tenedor","tender",FALSE,"wrong",1,FALSE,"tenedor /te.ne.'ðor/ - fork /f<U+0254><U+02D0>k/",244,"fork","teneDo4","fork","te.ne.'ðor","f<U+0254><U+02D0>k",5.50236225259841,0,0,0,0.043910008550055,0.0410921005507499,-0.631848732205627,-0.340353170253572,-0.277005196229114,-0.755609003366077,-0.641808464720581,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","flor","law",FALSE,"wrong",2,FALSE,"flor /flor/ - flower /'fla<U+028A><U+0259>/",98,"flower","flo4","flaU56","flor","'fla<U+028A><U+0259>",5.91398329399151,0.333333333333333,3,1,0.0461823251278834,0.039968125327039,0.0662166804904595,0.317458910240112,0.248382722851733,-0.655455162169679,-0.692566105208507,0.74466529544365
"Questionnaire","6129ba3...","spa-ENG","moto","motorbike",TRUE,"correct",2,FALSE,"moto /mo.to/ - motorbike /'m<U+0259><U+028A>t<U+0259><U+02CC>ba<U+026A>k/",169,"motorbike","moto","moUt5baIk","mo.to","'m<U+0259><U+028A>t<U+0259><U+02CC>ba<U+026A>k",4.42893592596927,0.333333333333333,0,0,0.0658771694668095,0.0646290512652501,-2.45226536873417,-0.340353170253572,-0.277005196229114,0.212607999255487,0.421097600596637,0.74466529544365
"Questionnaire","6129ba3...","spa-ENG","barco","bark",FALSE,"false_friend",2,FALSE,"barco /'ba<U+027E>.ko/ - boat /b<U+0259><U+028A>t/",15,"boat","ba4ko","boUt","'ba<U+027E>.ko","b<U+0259><U+028A>t",6.53801569229596,0.2,0,0,0.0445305853248646,0.0443182770029736,1.12450911419067,-0.340353170253572,-0.277005196229114,-0.728256675631071,-0.49611743785619,0.111062029431983
"Questionnaire","6129ba3...","spa-ENG","boton","baton",FALSE,"wrong",2,FALSE,"botón /bo'ton/ - button /'b<U+028C>tn/",39,"button","boton","bVt5n","bo'ton","'b<U+028C>tn",6.00781513714933,0.6,0,0,0.0799266377619912,0.072464544634992,0.225345485218984,-0.340353170253572,-0.277005196229114,0.83184751467291,0.774940947956019,2.01187182746698
"Questionnaire","6129ba3...","spa-ENG","buho","bull",FALSE,"wrong",2,FALSE,"búho /'bu.o/ - owl /a<U+028A>l/",43,"owl","buo","aUl","'bu.o","a<U+028A>l",5.30551387886316,0,8,5,0.0364229994190865,0.0350387604628059,-0.965682592556847,1.41381237772959,2.34993439917512,-1.08560383368836,-0.915171483275901,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","caja","car",FALSE,"wrong",2,FALSE,"caja /ka.xa/ - box /b<U+0252>ks/",48,"box","kaxa","bAks","ka.xa","b<U+0252>ks",6.50973210838968,0,0,0,0.0397622043147842,0.0389138324195071,1.07654317055172,-0.340353170253572,-0.277005196229114,-0.93842619122907,-0.740176959291923,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","cebra","favourite",FALSE,"wrong",2,FALSE,"cebra /'<U+03B8>e.b<U+027E>a/ - zebra /'zi<U+02D0>br<U+0259>/",61,"zebra","TeB4a","zibr05","'<U+03B8>e.b<U+027E>a","'zi<U+02D0>br<U+0259>",4.95636047753596,0,0,0,0.0169058123119536,0.0152145420178069,-1.55780954594781,-0.340353170253572,-0.277005196229114,-1.94583663628324,-1.8104141288061,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","cubo","crow",FALSE,"wrong",2,FALSE,"cubo /ku.ßo/ - bucket /'b<U+028C>k<U+026A>t/",79,"bucket","kuBo","bVkI0t","ku.ßo","'b<U+028C>k<U+026A>t",5.55757174665179,0.166666666666667,0,0,0.0400217949080035,0.0328108242204871,-0.53821931491277,-0.340353170253572,-0.277005196229114,-0.926984565839791,-1.0157829419914,-0.047338787070934
"Questionnaire","6129ba3...","spa-ENG","leche","later",FALSE,"wrong",2,FALSE,"leche /'le.t<U+0361><U+0283>e/ - milk /m<U+026A>lk/",140,"milk","letSe","mIlk","'le.t<U+0361><U+0283>e","m<U+026A>lk",6.18541061835114,0,0,0,0.0643149382516067,0.0554152159921391,0.526528491944109,-0.340353170253572,-0.277005196229114,0.143751635416872,0.00500965804976723,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","mesa","land",FALSE,"wrong",2,FALSE,"mesa /me.sa/ - table /'te<U+026A>bl/",160,"table","mesa","teIbl","me.sa","'te<U+026A>bl",6.58049836356712,0.2,0,0,0.0574514067945859,0.0497625879620141,1.19655519656044,-0.340353170253572,-0.277005196229114,-0.158763008141234,-0.250257589227959,0.111062029431983
"Questionnaire","6129ba3...","spa-ENG","muneca","money",FALSE,"wrong",2,FALSE,"muñeca /mu'<U+0272>e.ka/ - doll /d<U+0252>l/",172,"doll","muJeka","dAl","mu'<U+0272>e.ka","d<U+0252>l",5.95055443387123,0,0,0,0.039085670736081,0.0352307575412432,0.128237435713523,-0.340353170253572,-0.277005196229114,-0.968244851739056,-0.906501079803947,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","osito","person",FALSE,"wrong",2,FALSE,"osito /o'si.to/ - teddy bear /'t<U+025B>di be<U+0259>/",185,"teddy bear","osito","tEdibEr","o'si.to","'t<U+025B>di be<U+0259>",NA,0.142857142857143,0,0,0.0626770021832264,NA,NA,-0.340353170253572,-0.277005196229114,0.0715585305990649,NA,-0.16048222743016
"Questionnaire","6129ba3...","spa-ENG","pluma","water",FALSE,"wrong",2,FALSE,"pluma /plu.ma/ - feather /'f<U+025B>ð<U+0259>/",222,"feather","pluma","fED56","plu.ma","'f<U+025B>ð<U+0259>",5.37807109897682,0,2,0,0.0565602656830145,0.04867497506398,-0.842633280910142,0.0981882167422176,-0.277005196229114,-0.198040636198321,-0.29937314204787,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","tambor","amber",FALSE,"wrong",2,FALSE,"tambor /tam.'bor/ - drum /dr<U+028C>m/",241,"drum","tambo4","dr0Vm","tam.'bor","dr<U+028C>m",5.48463553647502,0,0,0,0.0471166033841389,0.0420642905267594,-0.66191135331104,-0.340353170253572,-0.277005196229114,-0.614276236212239,-0.597905300089128,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","camisa","camel",FALSE,"wrong",3,FALSE,"camisa /ka'mi.sa/ - shirt /<U+0283><U+025C><U+02D0>t/",54,"shirt","kamisa","S36t","ka'mi.sa","<U+0283><U+025C><U+02D0>t",6.22298187246226,0,0,0,0.0633532832664418,0.0631428756428756,0.590245334304317,-0.340353170253572,-0.277005196229114,0.101366062205073,0.353983338332611,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","patata","potato",TRUE,"correct",3,FALSE,"patata /pa'ta.ta/ - potato /p<U+0259>'te<U+026A>t<U+0259><U+028A>/",198,"potato","patata","p5teItoU","pa'ta.ta","p<U+0259>'te<U+026A>t<U+0259><U+028A>",5.6095729913113,0.375,0,0,0.0642288628682726,0.06158336054891,-0.450030746633805,-0.340353170253572,-0.277005196229114,0.139957806529878,0.283557136041731,0.942666316072296
"Questionnaire","6129ba3...","spa-ENG","tigre","digger",FALSE,"wrong",3,FALSE,"tigre /'ti.<U+0263><U+027E>e/ - tiger /'ta<U+026A>g<U+0259>/",245,"tiger","tiG4e","taIg56","'ti.<U+0263><U+027E>e","'ta<U+026A>g<U+0259>",5.8245827192404,0.166666666666667,0,0,0.0338806346905907,0.0284289843174892,-0.0853971653364951,-0.340353170253572,-0.277005196229114,-1.1976602239667,-1.21366261921213,-0.047338787070934
"Questionnaire","6129ba3...","spa-ENG","tren","train",TRUE,"correct",3,FALSE,"tren /'t<U+027E>en/ - train /tre<U+026A>n/",258,"train","t4En","tr0eIn","'t<U+027E>en","tre<U+026A>n",6.53471369013333,0.333333333333333,1,1,0.0675656574140541,0.064945703051863,1.11890927047379,-0.121082476755677,0.248382722851733,0.287029211238186,0.43539729084398,0.74466529544365
"Questionnaire","6129ba3...","spa-ENG","cuchara","guitar",FALSE,"wrong",3,FALSE,"cuchara /ku't<U+0361><U+0283>a.<U+027E>a/ - spoon /spu<U+02D0>n/",82,"spoon","kutSa4a","spun","ku't<U+0361><U+0283>a.<U+027E>a","spu<U+02D0>n",5.43798044956649,0,0,0,0.0491938111018262,0.047797186295188,-0.741033407875966,-0.340353170253572,-0.277005196229114,-0.522721945793781,-0.339013238920807,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","libro","library",FALSE,"wrong",3,FALSE,"libro /'li.ß<U+027E>o/ - book /b<U+028A>k/",143,"book","liB4o","bUk","'li.ß<U+027E>o","b<U+028A>k",6.80464653490425,0,0,0,0.0298339816415728,0.0232743988684583,1.57668660383729,-0.340353170253572,-0.277005196229114,-1.37601910705665,-1.4464387423569,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","plato","plate",TRUE,"correct",3,FALSE,"plato /pla.to/ - plate /ple<U+026A>t/",219,"plate","plato","pleIt","pla.to","ple<U+026A>t",5.96575962772322,0.4,0,0,0.0770909213104376,0.0691426080038818,0.154023823808475,-0.340353170253572,-0.277005196229114,0.70686145509915,0.624925483479083,1.06146692844948
"Questionnaire","6129ba3...","spa-ENG","cesta","party",FALSE,"wrong",4,FALSE,"cesta /<U+03B8>es.ta/ - basket /'b<U+0251><U+02D0>sk<U+026A>t/",65,"basket","Testa","b1skI0t","<U+03B8>es.ta","'b<U+0251><U+02D0>sk<U+026A>t",5.67652142893382,0.142857142857143,0,0,0.0655611943289552,0.0601971214163475,-0.336493332268033,-0.340353170253572,-0.277005196229114,0.198681188137952,0.220955909576445,-0.16048222743016
"Questionnaire","6129ba3...","spa-ENG","coche","coach",FALSE,"wrong",4,FALSE,"coche /'kot<U+0361><U+0283>e/ - car /k<U+0251><U+02D0>/",71,"car","kotSe","kAr","'kot<U+0361><U+0283>e","k<U+0251><U+02D0>",7.24072136073783,0.2,0,0,0.0712249528258655,0.0493865668538158,2.31622302848564,-0.340353170253572,-0.277005196229114,0.448315052806753,-0.267238340959111,0.111062029431983
"Questionnaire","6129ba3...","spa-ENG","globo","globe",FALSE,"wrong",4,FALSE,"globo /'glo.ßo/ - balloon /b<U+0259>'lu<U+02D0>n/",120,"balloon","gloBo","b5lun","'glo.ßo","b<U+0259>'lu<U+02D0>n",5.49457512618302,0,0,0,0.0376540027167447,0.0336237042081904,-0.645054868598644,-0.340353170253572,-0.277005196229114,-1.03134655722043,-0.97907406326768,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","lapiz","jewel",FALSE,"wrong",4,FALSE,"lápiz /'la.pi<U+03B8>/ - pencil /'p<U+025B>nsl/",139,"pencil","lapiT","pEnsl","'la.pi<U+03B8>","'p<U+025B>nsl",5.55071718568556,0,0,0,0.0489823608413121,0.0477278712635647,-0.549843919703496,-0.340353170253572,-0.277005196229114,-0.53204175449434,-0.342143439107898,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","mono","mono",FALSE,"false_friend",4,FALSE,"mono /mo.no/ - monkey /'m<U+028C><U+014B>ki/",168,"monkey","mono","mVnki","mo.no","'m<U+028C><U+014B>ki",6.08189319837008,0.4,0,0,0.0640292933202984,0.0582522096417655,0.350973981281235,-0.340353170253572,-0.277005196229114,0.131161648014613,0.133125563717897,1.06146692844948
"Questionnaire","6129ba3...","spa-ENG","pan","bread",TRUE,"correct",4,FALSE,"pan /pan/ - bread /br<U+025B>d/",192,"bread","pan","br0Ed","pan","br<U+025B>d",6.00901852263133,0,9,1,0.0742730379822252,0.0750656615667714,0.227386298731052,1.63308307122748,0.248382722851733,0.582661402114686,0.892404887823319,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","pantalon","pants",FALSE,"wrong",4,FALSE,"pantalón /pa<U+014B>.ta'lon/ - trousers /'tra<U+028A>z<U+0259>z/",194,"trousers","pantalon","tr0aUs56z","pa<U+014B>.ta'lon","'tra<U+028A>z<U+0259>z",5.26911007244083,0,0,0,0.0868694336530488,0.0872738364827522,-1.02741956807177,-0.340353170253572,-0.277005196229114,1.13785579006758,1.44371432981724,-0.839342869585518
"Questionnaire","6129ba3...","spa-ENG","pastel","pastel",FALSE,"false_friend",4,FALSE,"pastel /pas'tel/ - cake /ke<U+026A>k/",197,"cake","pastel","keIk","pas'tel","ke<U+026A>k",6.21050098404032,0,0,0,0.0861295056907872,0.083800173256695,0.569079077842827,-0.340353170253572,-0.277005196229114,1.10524298058839,1.28684703818583,-0.839342869585518
